image_id,size_bin,sampling_weight,o2o_base_margin,rho_R_event_observed,rho_R_radius
1430__1200_600,t_8_16,44.130434782608695,0.1535421694202398,1,0.013671875
1430__1200_600,t_8_16,44.130434782608695,0.3916923892837773,1,0.03515625
1430__1200_600,t_8_16,44.130434782608695,0.4763235783273423,1,0.12109375
1430__1200_600,t_8_16,44.130434782608695,0.2596727614602818,1,0.1474609375
1430__1200_600,t_8_16,44.130434782608695,0.2596727614602818,1,0.0166015625
1430__1200_600,t_8_16,44.130434782608695,0.0463394861708016,1,0.0029296875
1430__1200_600,t_8_16,44.130434782608695,0.0463394861708016,1,0.0634765625
1430__1200_600,t_8_16,44.130434782608695,0.0463394861708016,1,0.044921875
1430__1200_600,t_8_16,44.130434782608695,0.9096703002423726,1,0.2265625
1430__1200_600,t_8_16,44.130434782608695,0.9096703002423726,1,0.078125
1430__1200_600,t_8_16,44.130434782608695,0.3370224834972108,1,0.0556640625
1430__1200_600,t_8_16,44.130434782608695,0.7842347762834095,1,0.130859375
1430__1200_600,t_8_16,44.130434782608695,0.940670094879695,1,0.205078125
1430__1200_600,t_8_16,44.130434782608695,0.8536868846963306,1,0.0654296875
1430__1200_600,t_8_16,44.130434782608695,0.763098802497258,1,0.171875
1430__1200_600,t_8_16,44.130434782608695,0.5914590084505507,1,0.1181640625
1430__1200_600,t_8_16,44.130434782608695,0.3978564549493214,1,0.0478515625
1430__1200_600,t_8_16,44.130434782608695,0.0832125157988189,1,0.0048828125
1430__1200_600,t_8_16,44.130434782608695,0.9704759966838706,1,0.2294921875
14364,t_8_16,43.8625,0.9698772885241984,1,0.25
14364,t_8_16,43.8625,0.9962363978637157,1,0.2138671875
14364,t_8_16,43.8625,0.8322085492187447,1,0.0908203125
1436__2400_1800,t_8_16,44.130434782608695,0.0336842759912332,1,0.1025390625
1436__2400_1800,t_8_16,44.130434782608695,0.9866065747185072,1,0.1533203125
1436__2400_1800,t_8_16,44.130434782608695,0.9936720055669664,1,0.166015625
1436__2400_1800,t_8_16,44.130434782608695,0.0958938844415804,1,0.04296875
1436__2400_1800,t_8_16,44.130434782608695,0.0958938844415804,1,0.017578125
1436__2400_1800,t_8_16,44.130434782608695,0.0958938844415804,1,0.1953125
1436__2400_1800,t_8_16,44.130434782608695,0.874703553145446,1,0.08984375
1436__2400_1800,t_8_16,44.130434782608695,0.626727078148088,1,0.0615234375
1436__2400_1800,t_8_16,44.130434782608695,0.8905914251658602,1,0.189453125
1436__2400_1800,t_8_16,44.130434782608695,0.1513552503724555,1,0.009765625
1436__2400_1800,t_8_16,44.130434782608695,0.1513552503724555,1,0.0771484375
1436__2400_1800,t_8_16,44.130434782608695,0.857556106393115,1,0.12890625
1436__2400_1800,t_8_16,44.130434782608695,0.9963384496168066,1,0.1494140625
1436__2400_1800,t_8_16,44.130434782608695,0.2639534785971239,1,0.119140625
1436__2400_1800,t_8_16,44.130434782608695,0.2639534785971239,1,0.2265625
1436__2400_1800,s_16_32,44.130434782608695,0.0951809264668792,1,0.0078125
1436__2400_1800,s_16_32,44.130434782608695,0.0951809264668792,1,0.0078125
1436__2400_1800,t_8_16,44.130434782608695,0.4247632321246937,1,0.0322265625
1436__2400_1800,t_8_16,44.130434782608695,0.4247632321246937,1,0.0615234375
1436__2400_1800,t_8_16,44.130434782608695,0.2919272306546774,1,0.029296875
1436__2400_1800,t_8_16,44.130434782608695,0.2919272306546774,1,0.08203125
1436__2400_1800,t_8_16,44.130434782608695,0.6771148769876097,1,0.0234375
1436__2400_1800,t_8_16,44.130434782608695,0.6771148769876097,1,0.181640625
1450__1200_2400,t_8_16,44.130434782608695,0.698257216270004,1,0.1103515625
1450__1200_2400,t_8_16,44.130434782608695,0.780845383433036,1,0.068359375
1450__1200_2400,s_16_32,44.130434782608695,0.888577436490403,1,0.216796875
1450__1200_2400,s_16_32,44.130434782608695,0.888577436490403,1,0.21484375
1450__1200_2400,t_8_16,44.130434782608695,0.2484849496831584,1,0.0380859375
1450__1200_2400,t_8_16,44.130434782608695,0.2484849496831584,1,0.2158203125
1450__1200_2400,t_8_16,44.130434782608695,0.2484849496831584,1,0.0302734375
1450__1200_2400,t_8_16,44.130434782608695,0.0628456882637618,1,0.0087890625
1450__1200_2400,t_8_16,44.130434782608695,0.0628456882637618,1,0.087890625
1450__1200_2400,t_8_16,44.130434782608695,0.2838292144628456,1,0.0146484375
1450__1200_2400,t_8_16,44.130434782608695,0.3405208420681189,1,0.015625
1450__1200_2400,t_8_16,44.130434782608695,0.3405208420681189,1,0.015625
1450__1200_2400,s_16_32,44.130434782608695,0.8464760406906804,1,0.0712890625
1450__1200_2400,s_16_32,44.130434782608695,0.8464760406906804,1,0.07421875
1476__1800_1800,t_8_16,43.8625,0.6481077234819215,1,0.158203125
1496__2438_2419,t_8_16,44.130434782608695,0.3177760616747575,1,0.0166015625
1496__2438_2419,t_8_16,44.130434782608695,0.0770146565983616,1,0.005859375
1529__0_1200,t_8_16,44.130434782608695,0.0864770371753497,1,0.0751953125
1529__0_1200,t_8_16,44.130434782608695,0.0864770371753497,1,0.166015625
1529__0_1200,t_8_16,44.130434782608695,0.0864770371753497,1,0.2275390625
1565__600_1800,t_8_16,44.130434782608695,0.9999500059211582,1,0.1962890625
1565__600_1800,t_8_16,44.130434782608695,0.4239885994980685,1,0.0556640625
1565__600_1800,t_8_16,44.130434782608695,0.3145120238350415,1,0.0166015625
1565__600_1800,t_8_16,44.130434782608695,0.3145120238350415,1,0.0244140625
1565__600_1800,t_8_16,44.130434782608695,0.8735007313320128,1,0.2080078125
1565__600_1800,t_8_16,44.130434782608695,0.9721656659371042,1,0.205078125
1565__600_1800,t_8_16,44.130434782608695,0.9198476881127852,1,0.2412109375
1565__600_1800,t_8_16,44.130434782608695,0.3252231589809225,1,0.056640625
1565__600_1800,t_8_16,44.130434782608695,0.3252231589809225,1,0.0185546875
1565__600_1800,t_8_16,44.130434782608695,0.598790600665759,1,0.0478515625
1565__600_1800,t_8_16,44.130434782608695,0.598790600665759,1,0.1005859375
1584__1800_600,t_8_16,44.130434782608695,0.8411545409139568,1,0.1337890625
1584__1800_600,t_8_16,44.130434782608695,0.5691054247139491,1,0.1533203125
1584__1800_600,t_8_16,44.130434782608695,0.263804782289864,1,0.080078125
1584__1800_600,t_8_16,44.130434782608695,0.263804782289864,1,0.015625
158__1800_0,t_8_16,44.130434782608695,0.4978036675118413,1,0.0244140625
158__1800_0,t_8_16,44.130434782608695,0.9637992104901584,1,0.2109375
1602__0_2050,s_16_32,44.130434782608695,0.2115777646003831,1,0.2041015625
1602__0_2050,s_16_32,44.130434782608695,0.2115777646003831,1,0.041015625
1602__0_2050,t_8_16,44.130434782608695,0.9831623751566504,1,0.17578125
1602__0_2050,t_8_16,44.130434782608695,0.7370175171904413,1,0.1279296875
1602__0_2050,t_8_16,44.130434782608695,0.3972557578373389,1,0.052734375
16555,t_8_16,44.130434782608695,0.2876447230915798,1,0.03125
1675__2428_0,t_8_16,43.8625,0.0728502562960018,1,0.2197265625
16995,t_8_16,43.8625,0.5128625492979367,1,0.22265625
16995,t_8_16,43.8625,0.5128625492979367,1,0.029296875
16995,t_8_16,43.8625,0.1288113412341278,1,0.0830078125
16995,t_8_16,43.8625,0.8823050598802414,1,0.107421875
16995,t_8_16,43.8625,0.6984152714705507,1,0.0537109375
16995,t_8_16,43.8625,0.5607032329748424,1,0.1162109375
1809__600_2356,t_8_16,44.130434782608695,0.5094420623469209,1,0.2490234375
1809__600_2356,t_8_16,44.130434782608695,0.9168752340215708,1,0.1943359375
1809__600_2356,t_8_16,44.130434782608695,0.9168752340215708,1,0.1484375
1809__600_2356,t_8_16,44.130434782608695,0.1524312561662853,1,0.0107421875
1809__600_2356,t_8_16,44.130434782608695,0.9983451625853282,1,0.1953125
1809__600_2356,t_8_16,44.130434782608695,0.4682452770462252,1,0.0302734375
1815__1200_600,t_8_16,44.130434782608695,0.4253594120748834,1,0.0546875
1815__1200_600,t_8_16,44.130434782608695,0.7807040341708286,1,0.0693359375
1815__1200_600,t_8_16,44.130434782608695,0.8586250784790701,1,0.10546875
1834__1800_1800,s_16_32,44.130434782608695,0.4246081610554736,1,0.2314453125
1834__1800_1800,s_16_32,44.130434782608695,0.4246081610554736,1,0.1826171875
1834__1800_1800,t_8_16,44.130434782608695,0.9318294327611214,1,0.212890625
1834__1800_1800,t_8_16,44.130434782608695,0.924900371688925,1,0.189453125
1834__1800_1800,t_8_16,44.130434782608695,0.8819338665135417,1,0.177734375
1834__1800_1800,s_16_32,44.130434782608695,0.6837984867982906,1,0.19921875
1834__1800_1800,t_8_16,44.130434782608695,0.3790799955866388,1,0.1494140625
1834__1800_1800,s_16_32,44.130434782608695,0.669839925693107,1,0.1259765625
1834__1800_1800,t_8_16,44.130434782608695,0.8634730446641801,1,0.0654296875
1834__1800_1800,s_16_32,44.130434782608695,0.9955784804886358,1,0.234375
1834__1800_1800,s_16_32,44.130434782608695,0.8213211833755015,1,0.1220703125
1834__1800_1800,s_16_32,44.130434782608695,0.5075815207887973,1,0.041015625
1834__1800_1800,s_16_32,44.130434782608695,0.5075815207887973,1,0.0361328125
1834__1800_1800,t_8_16,44.130434782608695,0.6451955875427811,1,0.0634765625
1834__1800_1800,t_8_16,44.130434782608695,0.6451955875427811,1,0.0400390625
1838__0_600,t_8_16,44.130434782608695,0.998123774458944,1,0.115234375
1838__0_600,t_8_16,44.130434782608695,0.1957300878272019,1,0.056640625
1838__0_600,s_16_32,44.130434782608695,0.9220256700358996,1,0.23828125
1838__0_600,t_8_16,44.130434782608695,0.1166168080919519,1,0.111328125
1838__0_600,t_8_16,44.130434782608695,0.7678143858023585,1,0.2470703125
1838__0_600,t_8_16,44.130434782608695,0.9509445911668334,1,0.216796875
1838__0_600,t_8_16,44.130434782608695,0.9998752918406546,1,0.205078125
1838__0_600,t_8_16,44.130434782608695,0.7932618384937484,1,0.2080078125
1838__0_600,t_8_16,44.130434782608695,0.7932618384937484,1,0.1162109375
1838__0_600,s_16_32,44.130434782608695,0.9011326493341624,1,0.0791015625
1838__0_600,t_8_16,44.130434782608695,0.0073960524028272,1,0.0380859375
1838__0_600,t_8_16,44.130434782608695,0.0073960524028272,1,0.0009765625
1838__0_600,s_16_32,44.130434782608695,0.6554094610460348,1,0.203125
1838__0_600,s_16_32,44.130434782608695,0.8159102767642427,1,0.23828125
1838__0_600,t_8_16,44.130434782608695,0.9336995467745562,1,0.1220703125
1838__0_600,t_8_16,44.130434782608695,0.6671545073908047,1,0.16796875
1838__0_600,s_16_32,44.130434782608695,0.0743169766190669,1,0.1064453125
1838__0_600,s_16_32,44.130434782608695,0.0743169766190669,1,0.0087890625
1838__0_600,t_8_16,44.130434782608695,0.9614165961067858,1,0.1279296875
1838__0_600,s_16_32,44.130434782608695,0.4336776768725772,1,0.0439453125
1838__0_600,s_16_32,44.130434782608695,0.4336776768725772,1,0.0224609375
1838__0_600,t_8_16,44.130434782608695,0.8352435360772746,1,0.0390625
1838__0_600,s_16_32,44.130434782608695,0.4651159550043029,1,0.08984375
1838__0_600,s_16_32,44.130434782608695,0.6347452356579101,1,0.166015625
1838__0_600,s_16_32,44.130434782608695,0.6347452356579101,1,0.2021484375
1838__0_600,t_8_16,44.130434782608695,0.5737758530197349,1,0.1279296875
1838__0_600,t_8_16,44.130434782608695,0.8533576396779777,1,0.2431640625
1838__0_600,s_16_32,44.130434782608695,0.6960710733126282,1,0.19140625
1838__0_600,s_16_32,44.130434782608695,0.8245382273530466,1,0.2255859375
1838__0_600,s_16_32,44.130434782608695,0.1358920952921657,1,0.0078125
1838__0_600,s_16_32,44.130434782608695,0.6546508368444329,1,0.2412109375
1838__0_600,s_16_32,44.130434782608695,0.5446986702513451,1,0.072265625
1838__0_600,t_8_16,44.130434782608695,0.765570612225756,1,0.0537109375
1838__0_600,s_16_32,44.130434782608695,0.4122127314547837,1,0.115234375
1838__0_600,s_16_32,44.130434782608695,0.4122127314547837,1,0.0341796875
1838__0_600,s_16_32,44.130434782608695,0.6799569374098744,1,0.0439453125
1838__0_600,s_16_32,44.130434782608695,0.487721557615874,1,0.1572265625
1838__0_600,s_16_32,44.130434782608695,0.990414120547137,1,0.138671875
1838__0_600,t_8_16,44.130434782608695,0.9998784121027724,1,0.1806640625
1838__0_600,t_8_16,44.130434782608695,0.4752201158120679,1,0.048828125
1838__0_600,t_8_16,44.130434782608695,0.4752201158120679,1,0.015625
1838__0_600,t_8_16,44.130434782608695,0.3765293718157352,1,0.201171875
1838__0_600,t_8_16,44.130434782608695,0.0396176002216517,1,0.001953125
1838__0_600,t_8_16,44.130434782608695,0.0396176002216517,1,0.005859375
1838__0_600,t_8_16,44.130434782608695,0.8317352780377345,1,0.091796875
1838__0_600,t_8_16,44.130434782608695,0.2664967599300697,1,0.0205078125
1838__0_600,t_8_16,44.130434782608695,0.2664967599300697,1,0.1396484375
1838__0_600,t_8_16,44.130434782608695,0.9999574418766406,1,0.173828125
1838__0_600,t_8_16,44.130434782608695,0.1494051869591982,1,0.0458984375
1838__0_600,t_8_16,44.130434782608695,0.1494051869591982,1,0.0205078125
1838__0_600,t_8_16,44.130434782608695,0.1494051869591982,1,0.1884765625
1838__0_600,s_16_32,44.130434782608695,0.7660710831202768,1,0.203125
1838__0_600,s_16_32,44.130434782608695,0.8522536805427565,1,0.1162109375
1838__0_600,t_8_16,44.130434782608695,0.551741589922992,1,0.0859375
1847__2400_1200,t_8_16,44.130434782608695,0.5340856017719222,1,0.11328125
1847__2400_1200,s_16_32,44.130434782608695,0.3639455863777695,1,0.0810546875
1847__2400_1200,t_8_16,44.130434782608695,0.4084263728411379,1,0.03125
1847__2400_1200,t_8_16,44.130434782608695,0.4084263728411379,1,0.162109375
1847__3014_1200,s_16_32,44.130434782608695,0.7782274326534373,1,0.0654296875
1847__3014_1200,t_8_16,44.130434782608695,0.8657410424563027,1,0.0849609375
1847__3014_1200,t_8_16,44.130434782608695,0.8657410424563027,1,0.1767578125
1847__3014_1200,t_8_16,44.130434782608695,0.9279829219488108,1,0.0517578125
1891__2400_2477,t_8_16,44.130434782608695,0.6679322008246082,1,0.087890625
1891__2400_2477,t_8_16,44.130434782608695,0.1006247252808293,1,0.1650390625
1891__2400_2477,t_8_16,44.130434782608695,0.1006247252808293,1,0.009765625
1891__2400_2477,t_8_16,44.130434782608695,0.6960366752302247,1,0.171875
1891__2400_2477,t_8_16,44.130434782608695,0.6619169886101504,1,0.072265625
1891__2400_2477,t_8_16,44.130434782608695,0.773751187416576,1,0.1552734375
1891__2400_2477,t_8_16,44.130434782608695,0.904438355872356,1,0.216796875
1891__2586_1200,t_8_16,44.130434782608695,0.1695105208946129,1,0.01953125
1891__2586_1200,t_8_16,44.130434782608695,0.1695105208946129,1,0.1298828125
18bfe8b16,t_8_16,43.8625,0.7898256330291884,1,0.21484375
1945__600_2400,t_8_16,44.130434782608695,0.9672044958932312,1,0.1552734375
1945__600_2400,t_8_16,44.130434782608695,0.011823318655633,1,0.001953125
1945__600_2400,t_8_16,44.130434782608695,0.011823318655633,1,0.0146484375
1945__600_2400,t_8_16,44.130434782608695,0.9388654395910688,1,0.2080078125
1945__600_2400,t_8_16,44.130434782608695,0.8936966032138847,1,0.1845703125
1945__600_2400,t_8_16,44.130434782608695,0.8936966032138847,1,0.16796875
1980__4200_1800,t_8_16,44.130434782608695,0.5271011736147498,1,0.0498046875
1980__4200_1800,t_8_16,44.130434782608695,0.5271011736147498,1,0.1064453125
1980__4200_1800,t_8_16,44.130434782608695,0.9826126998930752,1,0.20703125
1980__4200_1800,t_8_16,44.130434782608695,0.8078645885569514,1,0.0966796875
1980__4200_1800,t_8_16,44.130434782608695,0.4356204432712754,1,0.021484375
1980__600_2400,t_8_16,44.130434782608695,0.7178112810771824,1,0.173828125
1980__600_2400,t_8_16,44.130434782608695,0.1629199858397239,1,0.046875
1980__600_2400,t_8_16,44.130434782608695,0.1629199858397239,1,0.0771484375
1980__600_2400,t_8_16,44.130434782608695,0.2104092145147071,1,0.017578125
1980__600_2400,t_8_16,44.130434782608695,0.5406609407288665,1,0.0986328125
1980__600_2400,t_8_16,44.130434782608695,0.5406609407288665,1,0.048828125
19815,t_8_16,43.8625,0.3742519464297221,1,0.0380859375
19815,t_8_16,43.8625,0.8249019811618534,1,0.1923828125
1987__1800_600,t_8_16,44.130434782608695,0.9688883930879524,1,0.107421875
1987__1800_600,t_8_16,44.130434782608695,0.2801830288029911,1,0.0302734375
1987__1800_600,t_8_16,44.130434782608695,0.1960642170497137,1,0.013671875
1987__1800_600,t_8_16,44.130434782608695,0.9771776126743,1,0.177734375
1987__1800_600,t_8_16,44.130434782608695,0.1176830717026513,1,0.0078125
1987__1800_600,t_8_16,44.130434782608695,0.1176830717026513,1,0.0693359375
1987__1800_600,t_8_16,44.130434782608695,0.1865401751980221,1,0.0146484375
1987__1800_600,t_8_16,44.130434782608695,0.7161214779568627,1,0.044921875
1987__1800_600,t_8_16,44.130434782608695,0.0585333703215319,1,0.0078125
1987__1800_600,t_8_16,44.130434782608695,0.999997179796291,1,0.19140625
1987__1800_600,t_8_16,44.130434782608695,0.7309759474562352,1,0.044921875
1987__1800_600,t_8_16,44.130434782608695,0.6494457113603325,1,0.0791015625
1987__1800_600,t_8_16,44.130434782608695,0.6494457113603325,1,0.240234375
1987__1800_600,t_8_16,44.130434782608695,0.3629891203028406,1,0.0126953125
1987__1800_600,t_8_16,44.130434782608695,0.6693347472732305,1,0.1845703125
1987__1800_600,t_8_16,44.130434782608695,0.2261855691812945,1,0.2177734375
1987__1800_600,t_8_16,44.130434782608695,0.2261855691812945,1,0.1259765625
1987__1800_600,t_8_16,44.130434782608695,0.3645839037312169,1,0.0234375
1987__1800_600,t_8_16,44.130434782608695,0.989453225688528,1,0.12109375
1987__1800_600,t_8_16,44.130434782608695,0.9263168918752094,1,0.1767578125
1987__1800_600,t_8_16,44.130434782608695,0.0428381133641488,1,0.005859375
1987__1800_600,t_8_16,44.130434782608695,0.760931276792659,1,0.0537109375
1987__1800_600,t_8_16,44.130434782608695,0.8489608029258403,1,0.216796875
1987__1800_600,t_8_16,44.130434782608695,0.110733605997325,1,0.1083984375
1987__1800_600,t_8_16,44.130434782608695,0.110733605997325,1,0.12109375
2064__2400_2151,t_8_16,44.130434782608695,0.6367975472467576,1,0.125
2064__2400_2151,t_8_16,44.130434782608695,0.9671591173905848,1,0.1318359375
2064__2400_2151,s_16_32,44.130434782608695,0.8536536256944964,1,0.07421875
2064__2400_2151,s_16_32,44.130434782608695,0.8536536256944964,1,0.0703125
2064__2400_2151,t_8_16,44.130434782608695,0.8936146924001895,1,0.1845703125
2064__2400_2151,t_8_16,44.130434782608695,0.8436598152631056,1,0.2412109375
2130__1200_2010,t_8_16,43.8625,0.9632101868691454,1,0.1240234375
2130__1200_2010,t_8_16,43.8625,0.8408869185316588,1,0.078125
2130__1200_2010,t_8_16,43.8625,0.5237409967520101,1,0.05859375
2130__1200_2010,t_8_16,43.8625,0.453192253420084,1,0.0263671875
2130__1200_2010,t_8_16,43.8625,0.296639421318429,1,0.0546875
2130__1200_2010,t_8_16,43.8625,0.296639421318429,1,0.068359375
2130__1200_2010,t_8_16,43.8625,0.836317830491349,1,0.0673828125
2130__1200_2010,t_8_16,43.8625,0.836317830491349,1,0.1162109375
2130__1200_2010,t_8_16,43.8625,0.7064776339400705,1,0.109375
2130__1200_2010,t_8_16,43.8625,0.7064776339400705,1,0.0830078125
2130__1200_2010,t_8_16,43.8625,0.2365811905629454,1,0.021484375
2130__1200_2010,t_8_16,43.8625,0.2365811905629454,1,0.03515625
2130__1200_2010,t_8_16,43.8625,0.4326369182661724,1,0.0732421875
2130__1200_2010,t_8_16,43.8625,0.4880133544444567,1,0.0732421875
2130__1200_2010,t_8_16,43.8625,0.0447109495675758,1,0.0849609375
2130__1200_2010,t_8_16,43.8625,0.0447109495675758,1,0.0078125
2139__600_600,t_8_16,43.8625,0.7786219022153064,1,0.2236328125
2148__1200_1200,t_8_16,44.130434782608695,0.2365919673957431,1,0.0419921875
2148__1200_1200,t_8_16,44.130434782608695,0.2365919673957431,1,0.083984375
2148__1200_1200,t_8_16,44.130434782608695,0.2047023153342991,1,0.0234375
2148__1200_1200,t_8_16,44.130434782608695,0.2047023153342991,1,0.0546875
2148__1200_1200,t_8_16,44.130434782608695,0.4443476475098045,1,0.08203125
2148__1200_1200,t_8_16,44.130434782608695,0.4443476475098045,1,0.072265625
2148__1200_1200,t_8_16,44.130434782608695,0.7497024914672402,1,0.080078125
2148__1200_1200,t_8_16,44.130434782608695,0.9999066625181274,1,0.220703125
2148__1200_1200,t_8_16,44.130434782608695,0.999985405053658,1,0.2197265625
2148__1200_1200,t_8_16,44.130434782608695,0.8409322370558957,1,0.146484375
2148__1200_1200,t_8_16,44.130434782608695,0.6971829011437072,1,0.04296875
2148__1200_1200,t_8_16,44.130434782608695,0.0913627628436742,1,0.0322265625
2148__1200_1200,t_8_16,44.130434782608695,0.0913627628436742,1,0.068359375
2148__1200_1200,t_8_16,44.130434782608695,0.8677834460885426,1,0.09375
2148__1200_1200,t_8_16,44.130434782608695,0.344122459044482,1,0.0361328125
2148__1200_1200,t_8_16,44.130434782608695,0.344122459044482,1,0.0380859375
2148__1200_1200,t_8_16,44.130434782608695,0.0712172516588349,1,0.009765625
2148__1200_1200,t_8_16,44.130434782608695,0.0712172516588349,1,0.0263671875
2148__1200_1200,t_8_16,44.130434782608695,0.8762802410775744,1,0.1123046875
2148__1200_1200,t_8_16,44.130434782608695,0.5894608646395373,1,0.107421875
2148__1200_1200,t_8_16,44.130434782608695,0.99563984939013,1,0.193359375
2148__1200_1200,t_8_16,44.130434782608695,0.8998896697183416,1,0.1005859375
2148__1200_1200,t_8_16,44.130434782608695,0.0082892908026731,1,0.0009765625
2148__1200_1200,t_8_16,44.130434782608695,0.0082892908026731,1,0.005859375
2148__1200_1200,t_8_16,44.130434782608695,0.6818983904553272,1,0.140625
2148__1200_1200,t_8_16,44.130434782608695,0.1037254654235309,1,0.009765625
2148__1200_1200,t_8_16,44.130434782608695,0.1037254654235309,1,0.0068359375
2148__1200_1200,t_8_16,44.130434782608695,0.4468680294242478,1,0.1396484375
2148__1200_1200,t_8_16,44.130434782608695,0.95821655456785,1,0.0888671875
2148__1200_1200,t_8_16,44.130434782608695,0.9031525127543693,1,0.1650390625
2148__1200_1200,t_8_16,44.130434782608695,0.6636312047472391,1,0.2265625
2148__1200_1200,t_8_16,44.130434782608695,0.9425946627527496,1,0.1943359375
2148__1200_1200,t_8_16,44.130434782608695,0.0723599324956984,1,0.123046875
2148__1200_1200,t_8_16,44.130434782608695,0.0723599324956984,1,0.0830078125
2148__1200_1200,t_8_16,44.130434782608695,0.3581769376125811,1,0.208984375
2148__1200_1200,t_8_16,44.130434782608695,0.1946938297488733,1,0.0244140625
2148__1200_1200,t_8_16,44.130434782608695,0.7770225454978886,1,0.0859375
2148__1200_1200,t_8_16,44.130434782608695,0.7770225454978886,1,0.05859375
2148__1200_1200,t_8_16,44.130434782608695,0.9997538800313822,1,0.228515625
2148__1200_1200,t_8_16,44.130434782608695,0.3245512183974115,1,0.0390625
2148__1200_1200,t_8_16,44.130434782608695,0.3246877325354393,1,0.04296875
2148__1200_1200,t_8_16,44.130434782608695,0.3246877325354393,1,0.0498046875
2148__1200_1200,t_8_16,44.130434782608695,0.9038026240478088,1,0.1533203125
2148__1200_1200,t_8_16,44.130434782608695,0.7006539114523167,1,0.173828125
2148__1200_1200,t_8_16,44.130434782608695,0.3946876747225459,1,0.2060546875
2148__1200_1200,t_8_16,44.130434782608695,0.901273881684801,1,0.15234375
2148__1200_1200,t_8_16,44.130434782608695,0.901273881684801,1,0.0810546875
2148__1200_1200,t_8_16,44.130434782608695,0.5416219244327133,1,0.0380859375
2148__1200_1200,t_8_16,44.130434782608695,0.5416219244327133,1,0.048828125
2148__1200_1200,t_8_16,44.130434782608695,0.1548332492847788,1,0.0224609375
2148__1200_1200,t_8_16,44.130434782608695,0.1548332492847788,1,0.0126953125
2148__1200_1200,t_8_16,44.130434782608695,0.9512671462969924,1,0.2490234375
2148__1200_1200,t_8_16,44.130434782608695,0.3738863952957177,1,0.03125
2148__1200_1200,t_8_16,44.130434782608695,0.3738863952957177,1,0.0205078125
2148__1200_1200,t_8_16,44.130434782608695,0.8698233163446446,1,0.1328125
2148__1200_1200,t_8_16,44.130434782608695,0.2549866094068003,1,0.0849609375
2148__1200_1200,t_8_16,44.130434782608695,0.2549866094068003,1,0.0390625
2148__1200_1200,t_8_16,44.130434782608695,0.7065077964296516,1,0.18359375
2148__1200_1200,t_8_16,44.130434782608695,0.7065077964296516,1,0.07421875
2148__1200_1200,t_8_16,44.130434782608695,0.7460333160844248,1,0.2099609375
2148__1200_1200,t_8_16,44.130434782608695,0.3090721718081095,1,0.0859375
2148__1200_1200,t_8_16,44.130434782608695,0.732964814670887,1,0.2021484375
2148__1200_1200,t_8_16,44.130434782608695,0.24064859020789,1,0.0224609375
2148__1200_1200,t_8_16,44.130434782608695,0.24064859020789,1,0.064453125
2148__1200_1200,t_8_16,44.130434782608695,0.4477411705970012,1,0.0439453125
2148__1200_1200,t_8_16,44.130434782608695,0.8852730131860286,1,0.19140625
2148__1200_1200,t_8_16,44.130434782608695,0.7960386211652336,1,0.1923828125
2148__1200_1200,t_8_16,44.130434782608695,0.7447452458890292,1,0.1201171875
2148__1200_1200,t_8_16,44.130434782608695,0.7447452458890292,1,0.15234375
2148__1800_600,t_8_16,44.130434782608695,0.9371179995068738,1,0.1826171875
2148__1800_600,t_8_16,44.130434782608695,0.1853618074028654,1,0.015625
2148__1800_600,t_8_16,44.130434782608695,0.1853618074028654,1,0.0185546875
2148__1800_600,t_8_16,44.130434782608695,0.8150809059049272,1,0.150390625
2148__1800_600,t_8_16,44.130434782608695,0.9459526369898372,1,0.25
2148__1800_600,t_8_16,44.130434782608695,0.1109970402258351,1,0.01171875
2148__1800_600,t_8_16,44.130434782608695,0.1109970402258351,1,0.1396484375
2148__1800_600,t_8_16,44.130434782608695,0.7045190163916589,1,0.154296875
2148__1800_600,t_8_16,44.130434782608695,0.7045190163916589,1,0.2060546875
2148__1800_600,t_8_16,44.130434782608695,0.9559496316653654,1,0.2451171875
2148__1800_600,t_8_16,44.130434782608695,0.4161288922509529,1,0.0859375
2148__1800_600,t_8_16,44.130434782608695,0.4161288922509529,1,0.1796875
2148__1800_600,t_8_16,44.130434782608695,0.1834548296554158,1,0.0615234375
2148__1800_600,t_8_16,44.130434782608695,0.1834548296554158,1,0.2001953125
2148__1800_600,t_8_16,44.130434782608695,0.9999226508590724,1,0.23828125
2197__600_0,t_8_16,44.130434782608695,0.9988568890266136,1,0.220703125
2197__600_0,t_8_16,44.130434782608695,0.326920822961827,1,0.03125
2197__600_0,t_8_16,44.130434782608695,0.9211583778694884,1,0.1591796875
2197__600_0,t_8_16,44.130434782608695,0.2317762348374458,1,0.0830078125
2197__600_0,t_8_16,44.130434782608695,0.2316402432927378,1,0.1435546875
2197__600_0,t_8_16,44.130434782608695,0.6391623426398246,1,0.0947265625
2197__600_0,t_8_16,44.130434782608695,0.827028640079313,1,0.2265625
2197__600_0,t_8_16,44.130434782608695,0.9345235451324674,1,0.181640625
2197__600_0,t_8_16,44.130434782608695,0.9303600969209612,1,0.1494140625
2197__600_0,t_8_16,44.130434782608695,0.5600981397830541,1,0.060546875
2197__600_0,t_8_16,44.130434782608695,0.990721133938732,1,0.24609375
2197__600_0,t_8_16,44.130434782608695,0.8942582948140261,1,0.095703125
2197__600_0,t_8_16,44.130434782608695,0.7923099503846442,1,0.0732421875
2197__600_0,t_8_16,44.130434782608695,0.947900287410528,1,0.171875
